CODIGO_ESTUDIANTE,PERIODO,GRADO,DESERTOR,ACTIVIDAD_IMEC,ACTIVO,FECHA_NACIMIENTO,COHORTE,CREDITOS_PGA,CREDITOS_APROBADOS,CREDITOS_SEMESTRE_APROBADOS,CREDITOS_SEMESTRE_TOMADOS,CREDITOS_TOMADOS,CREDITOS_TRANSFERIDOS,CREDITOS_SEMESTRE_PGA,GENERO,PRIORIDAD_PROGRAMA,PROMEDIO_ACUMULADO,PROMEDIO_SEMESTRE,PUNTAJE_EXAMEN,NOMBRE_EXAMEN,SEMESTRE_SEGUN_CREDITOS,SITUACION_ACADEMICA,SOBREPASO_ACADEMICO,CIUDAD_RESIDENCIA
fbf05a13-e095-4595-9bce-cbfa9614cb22,201410,False,False,True,True,1994,201110.0,107.0,74.0,18.0,18.0,107.0,0.0,18.0,F,1,3.34,3.99,606.0,PUNTAJE TOTAL NUEVO ICFES,4.67,NORMAL,PRUEBA REINGRESO,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201420,False,False,True,True,1994,201110.0,116.0,83.0,9.0,9.0,116.0,0.0,9.0,F,1,3.37,3.73,606.0,PUNTAJE TOTAL NUEVO ICFES,5.17,NORMAL,NORMAL,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201510,False,False,True,True,1994,201110.0,131.0,95.0,12.0,15.0,131.0,0.0,15.0,F,1,3.38,3.44,606.0,PUNTAJE TOTAL NUEVO ICFES,5.83,NORMAL,NORMAL,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201520,False,False,True,True,1994,201110.0,146.0,110.0,15.0,15.0,146.0,0.0,15.0,F,1,3.43,3.92,606.0,PUNTAJE TOTAL NUEVO ICFES,6.67,NORMAL,NORMAL,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201610,False,False,True,True,1994,201110.0,155.0,119.0,9.0,9.0,155.0,0.0,9.0,F,1,3.44,3.62,606.0,PUNTAJE TOTAL NUEVO ICFES,7.17,NORMAL,NORMAL,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201620,False,False,True,True,1994,201110.0,164.0,128.0,9.0,9.0,164.0,0.0,9.0,F,1,3.45,3.5,606.0,PUNTAJE TOTAL NUEVO ICFES,7.67,NORMAL,NORMAL,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201710,False,False,True,True,1994,201110.0,164.0,134.0,6.0,6.0,170.0,0.0,0.0,F,1,3.45,0.0,606.0,PUNTAJE TOTAL NUEVO ICFES,8.0,NORMAL,NORMAL,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201719,False,False,False,True,1994,201110.0,167.0,137.0,3.0,3.0,173.0,0.0,3.0,F,1,3.47,4.72,606.0,PUNTAJE TOTAL NUEVO ICFES,8.18,NORMAL,NORMAL,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201720,False,False,True,True,1994,201110.0,176.0,143.0,6.0,9.0,182.0,0.0,9.0,F,1,3.45,3.18,606.0,PUNTAJE TOTAL NUEVO ICFES,8.54,NORMAL,NORMAL,BOGOTA D.C.
fbf05a13-e095-4595-9bce-cbfa9614cb22,201810,False,False,True,True,1994,201110.0,,,,,,,,F,1,,,606.0,PUNTAJE TOTAL NUEVO ICFES,8.54,,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201110,False,False,True,True,1994,201110.0,18.0,18.0,18.0,18.0,18.0,0.0,18.0,M,1,3.83,3.83,674.0,PUNTAJE TOTAL NUEVO ICFES,1.38,NORMAL,PRIMIPARO,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201120,False,False,True,True,1994,201110.0,34.0,31.0,13.0,16.0,34.0,0.0,16.0,M,1,3.52,3.18,674.0,PUNTAJE TOTAL NUEVO ICFES,2.19,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201210,False,False,True,True,1994,201110.0,53.0,50.5,19.5,19.5,53.5,0.0,19.0,M,1,3.69,4.0,674.0,PUNTAJE TOTAL NUEVO ICFES,3.36,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201219,False,False,True,True,1994,201110.0,56.0,50.5,0.0,3.0,56.5,0.0,3.0,M,1,3.63,2.5,674.0,PUNTAJE TOTAL NUEVO ICFES,3.36,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201220,False,False,True,True,1994,201110.0,74.0,62.5,12.0,18.0,74.5,0.0,18.0,M,1,3.54,3.25,674.0,PUNTAJE TOTAL NUEVO ICFES,4.03,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201310,False,False,True,True,1994,201110.0,92.0,80.5,18.0,18.0,92.5,0.0,18.0,M,1,3.63,4.0,674.0,PUNTAJE TOTAL NUEVO ICFES,5.03,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201319,False,False,True,True,1994,201110.0,95.0,83.5,3.0,3.0,95.5,0.0,3.0,M,1,3.64,4.0,674.0,PUNTAJE TOTAL NUEVO ICFES,5.19,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201320,False,False,True,True,1994,201110.0,110.0,95.5,12.0,15.0,110.5,0.0,15.0,M,1,3.61,3.41,674.0,PUNTAJE TOTAL NUEVO ICFES,5.86,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201410,False,False,True,True,1994,201110.0,128.0,110.5,15.0,18.0,128.5,0.0,18.0,M,1,3.62,3.72,674.0,PUNTAJE TOTAL NUEVO ICFES,6.69,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201420,False,False,True,True,1994,201110.0,143.0,125.5,15.0,15.0,143.5,0.0,15.0,M,1,3.65,3.86,674.0,PUNTAJE TOTAL NUEVO ICFES,7.53,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201510,False,False,True,True,1994,201110.0,143.0,131.5,6.0,6.0,149.5,0.0,0.0,M,1,3.65,0.0,674.0,PUNTAJE TOTAL NUEVO ICFES,7.86,NORMAL,NORMAL,BOGOTA D.C.
a745c560-2d14-4557-9b9d-9d8319318ff3,201520,True,False,True,True,1994,201110.0,161.0,149.5,18.0,18.0,167.5,0.0,18.0,M,1,3.71,4.21,674.0,PUNTAJE TOTAL NUEVO ICFES,8.93,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201210,False,False,True,True,1993,201210.0,15.0,15.0,15.0,15.0,15.0,0.0,15.0,M,1,3.6,3.6,605.0,PUNTAJE TOTAL NUEVO ICFES,1.19,NORMAL,PRIMIPARO,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201220,False,False,True,True,1993,201210.0,34.0,34.0,19.0,19.0,34.0,0.0,19.0,M,1,3.82,4.0,605.0,PUNTAJE TOTAL NUEVO ICFES,2.38,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201310,False,False,True,True,1993,201210.0,50.0,50.0,16.0,16.0,50.0,0.0,16.0,M,1,3.88,4.0,605.0,PUNTAJE TOTAL NUEVO ICFES,3.33,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201320,False,False,True,True,1993,201210.0,68.0,68.0,18.0,18.0,68.0,0.0,18.0,M,1,3.83,3.72,605.0,PUNTAJE TOTAL NUEVO ICFES,4.33,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201410,False,False,True,True,1993,201210.0,83.0,83.0,15.0,15.0,83.0,0.0,15.0,M,1,3.79,3.6,605.0,PUNTAJE TOTAL NUEVO ICFES,5.17,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201419,False,False,True,True,1993,201210.0,86.0,86.0,3.0,3.0,86.0,0.0,3.0,M,1,3.8,4.0,605.0,PUNTAJE TOTAL NUEVO ICFES,5.33,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201420,False,False,True,True,1993,201210.0,104.0,104.0,18.0,18.0,104.0,0.0,18.0,M,1,3.77,3.62,605.0,PUNTAJE TOTAL NUEVO ICFES,6.33,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201510,False,False,True,True,1993,201210.0,122.0,123.0,19.0,19.0,123.0,0.0,18.0,M,1,3.83,4.2,605.0,PUNTAJE TOTAL NUEVO ICFES,7.39,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201520,False,False,True,True,1993,201210.0,141.0,142.0,19.0,19.0,142.0,0.0,19.0,M,1,3.85,3.95,605.0,PUNTAJE TOTAL NUEVO ICFES,8.48,NORMAL,NORMAL,BOGOTA D.C.
02749af2-1818-4662-89d8-f991bd6e574d,201610,True,False,True,True,1993,201210.0,156.0,159.0,17.0,17.0,159.0,0.0,15.0,M,1,3.89,4.27,605.0,PUNTAJE TOTAL NUEVO ICFES,9.49,NORMAL,NORMAL,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201120,False,False,True,True,1993,201120.0,18.0,18.0,18.0,18.0,18.0,0.0,18.0,M,1,3.91,3.91,735.0,PUNTAJE TOTAL NUEVO ICFES,1.38,NORMAL,PRIMIPARO,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201210,False,False,True,True,1993,201120.0,37.0,37.0,19.0,19.0,37.0,0.0,19.0,M,1,3.89,3.86,735.0,PUNTAJE TOTAL NUEVO ICFES,2.56,NORMAL,NORMAL,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201220,False,False,True,True,1993,201120.0,53.0,53.0,16.0,16.0,53.0,0.0,16.0,M,1,3.9,3.93,735.0,PUNTAJE TOTAL NUEVO ICFES,3.5,NORMAL,NORMAL,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201310,False,False,True,True,1993,201120.0,71.0,68.0,15.0,18.0,71.0,0.0,18.0,M,1,3.82,3.58,735.0,PUNTAJE TOTAL NUEVO ICFES,4.33,NORMAL,NORMAL,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201320,False,False,True,True,1993,201120.0,89.0,86.0,18.0,18.0,89.0,0.0,18.0,M,1,3.87,4.06,735.0,PUNTAJE TOTAL NUEVO ICFES,5.33,NORMAL,NORMAL,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201410,False,False,True,True,1993,201120.0,107.0,104.0,18.0,18.0,107.0,0.0,18.0,M,1,3.86,3.82,735.0,PUNTAJE TOTAL NUEVO ICFES,6.33,NORMAL,NORMAL,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201420,False,False,True,True,1993,201120.0,125.0,122.0,18.0,18.0,125.0,0.0,18.0,M,1,3.84,3.73,735.0,PUNTAJE TOTAL NUEVO ICFES,7.33,NORMAL,NORMAL,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201510,False,False,True,True,1993,201120.0,125.0,128.0,6.0,6.0,131.0,0.0,0.0,M,1,3.84,0.0,735.0,PUNTAJE TOTAL NUEVO ICFES,7.67,NORMAL,NORMAL,BOGOTA D.C.
77d4b469-0250-48bf-a42b-608aaf5aa2a1,201520,True,False,True,True,1993,201120.0,135.0,138.0,10.0,10.0,141.0,0.0,10.0,M,1,3.88,4.35,735.0,PUNTAJE TOTAL NUEVO ICFES,8.24,NORMAL,NORMAL,BOGOTA D.C.
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201110,False,False,True,True,1994,201110.0,15.0,15.0,15.0,15.0,15.0,0.0,15.0,M,1,3.8,3.8,851.0,PUNTAJE TOTAL NUEVO ICFES,1.19,NORMAL,PRIMIPARO,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201120,False,False,True,True,1994,201110.0,34.0,31.5,16.5,19.5,34.5,0.0,19.0,M,1,3.55,3.36,851.0,PUNTAJE TOTAL NUEVO ICFES,2.22,NORMAL,NORMAL,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201210,False,False,True,True,1994,201110.0,53.0,44.5,13.0,19.0,53.5,0.0,19.0,M,1,3.49,3.36,851.0,PUNTAJE TOTAL NUEVO ICFES,3.03,NORMAL,NORMAL,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201219,False,False,True,True,1994,201110.0,59.0,44.5,0.0,6.0,59.5,0.0,6.0,M,1,3.38,2.5,851.0,PUNTAJE TOTAL NUEVO ICFES,3.03,NORMAL,NORMAL,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201220,False,False,False,False,1994,201110.0,53.0,44.5,,,53.5,0.0,,M,1,3.49,,851.0,PUNTAJE TOTAL NUEVO ICFES,3.03,,,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201310,False,False,True,True,1994,201110.0,74.0,53.5,9.0,15.0,74.5,0.0,15.0,M,1,3.35,3.2,851.0,PUNTAJE TOTAL NUEVO ICFES,3.53,NORMAL,REINTEGRO,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201320,False,False,True,True,1994,201110.0,92.0,62.5,9.0,18.0,92.5,0.0,18.0,M,1,3.25,2.85,851.0,PUNTAJE TOTAL NUEVO ICFES,4.03,NORMAL,NORMAL,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201410,False,False,True,True,1994,201110.0,107.0,62.5,0.0,15.0,107.5,0.0,15.0,M,1,3.1,2.21,851.0,PUNTAJE TOTAL NUEVO ICFES,4.03,PRUEBA ACADEMICA,NORMAL,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201420,False,False,False,False,1994,201110.0,107.0,62.5,,,107.5,0.0,,M,1,3.1,,851.0,PUNTAJE TOTAL NUEVO ICFES,4.03,,,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201510,False,False,True,True,1994,201110.0,125.0,80.5,18.0,18.0,125.5,0.0,18.0,M,1,3.21,3.86,851.0,PUNTAJE TOTAL NUEVO ICFES,5.03,SUSPENSION,PRUEBA ACADEMICA,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201520,False,False,False,False,1994,201110.0,125.0,80.5,,,125.5,0.0,,M,1,3.21,,851.0,PUNTAJE TOTAL NUEVO ICFES,5.03,,,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201610,False,False,True,True,1994,201110.0,143.0,92.5,12.0,18.0,143.5,0.0,18.0,M,1,3.23,3.35,851.0,PUNTAJE TOTAL NUEVO ICFES,5.69,SUSPENSION,PRUEBA REINGRESO,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201620,False,False,False,False,1994,201110.0,143.0,92.5,,,143.5,0.0,,M,1,3.23,,851.0,PUNTAJE TOTAL NUEVO ICFES,5.69,,,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201710,False,False,True,True,1994,201110.0,158.0,107.5,15.0,15.0,158.5,0.0,15.0,M,1,3.25,3.42,851.0,PUNTAJE TOTAL NUEVO ICFES,6.53,NORMAL,PRUEBA REINGRESO,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201720,False,False,True,True,1994,201110.0,176.0,110.5,3.0,18.0,176.5,0.0,18.0,M,1,3.19,2.65,851.0,PUNTAJE TOTAL NUEVO ICFES,6.69,PRUEBA ACADEMICA,NORMAL,BARRANCABERMEJA
7c4773ba-46dd-45a2-9546-08c2c2e5ad3f,201810,False,False,True,True,1994,201110.0,,,,,,,,M,1,,,851.0,PUNTAJE TOTAL NUEVO ICFES,6.69,,NORMAL,BARRANCABERMEJA
703b6490-8933-4a5d-be5f-c3690a11cbdc,201110,False,False,True,True,1992,201110.0,12.0,9.0,9.0,12.0,12.0,0.0,12.0,M,1,3.25,3.25,661.0,PUNTAJE TOTAL NUEVO ICFES,0.75,NORMAL,PRIMIPARO,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201120,False,False,True,True,1992,201110.0,28.0,22.0,13.0,16.0,28.0,0.0,16.0,M,1,3.44,3.59,661.0,PUNTAJE TOTAL NUEVO ICFES,1.63,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201210,False,False,True,True,1992,201110.0,46.0,40.0,18.0,18.0,46.0,0.0,18.0,M,1,3.56,3.75,661.0,PUNTAJE TOTAL NUEVO ICFES,2.75,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201219,False,False,True,True,1992,201110.0,49.0,40.0,0.0,3.0,49.0,0.0,3.0,M,1,3.46,2.0,661.0,PUNTAJE TOTAL NUEVO ICFES,2.75,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201220,False,False,True,True,1992,201110.0,62.0,53.0,13.0,13.0,62.0,0.0,13.0,M,1,3.46,3.46,661.0,PUNTAJE TOTAL NUEVO ICFES,3.5,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201310,False,False,True,True,1992,201110.0,80.0,71.0,18.0,18.0,80.0,0.0,18.0,M,1,3.41,3.25,661.0,PUNTAJE TOTAL NUEVO ICFES,4.5,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201319,False,False,True,True,1992,201110.0,86.0,74.0,3.0,6.0,86.0,0.0,6.0,M,1,3.37,2.75,661.0,PUNTAJE TOTAL NUEVO ICFES,4.67,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201320,False,False,True,True,1992,201110.0,101.0,89.0,15.0,15.0,101.0,0.0,15.0,M,1,3.39,3.52,661.0,PUNTAJE TOTAL NUEVO ICFES,5.5,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201410,False,False,True,True,1992,201110.0,119.0,104.0,15.0,18.0,119.0,0.0,18.0,M,1,3.4,3.48,661.0,PUNTAJE TOTAL NUEVO ICFES,6.33,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201420,False,False,True,True,1992,201110.0,137.0,119.5,15.5,18.5,137.5,0.0,18.0,M,1,3.43,3.6,661.0,PUNTAJE TOTAL NUEVO ICFES,7.19,NORMAL,NORMAL,BOGOTA D.C.
703b6490-8933-4a5d-be5f-c3690a11cbdc,201510,True,False,True,True,1992,201110.0,156.0,140.5,21.0,21.0,158.5,0.0,19.0,M,1,3.5,3.98,661.0,PUNTAJE TOTAL NUEVO ICFES,8.39,NORMAL,NORMAL,BOGOTA D.C.
25107550-86a1-4cc3-9faf-f33a8a7d59f2,201110,False,False,True,True,1992,201110.0,15.0,9.0,9.0,15.0,15.0,0.0,15.0,M,1,2.8,2.8,582.0,PUNTAJE TOTAL NUEVO ICFES,0.75,SUSPENSION,PRIMIPARO,BOGOTA D.C.
25107550-86a1-4cc3-9faf-f33a8a7d59f2,201120,False,False,False,False,1992,201110.0,15.0,9.0,,,15.0,0.0,,M,1,2.8,,582.0,PUNTAJE TOTAL NUEVO ICFES,0.75,,,BOGOTA D.C.
25107550-86a1-4cc3-9faf-f33a8a7d59f2,201210,False,False,True,True,1992,201110.0,30.0,18.0,9.0,15.0,30.0,0.0,15.0,M,1,2.9,3.0,582.0,PUNTAJE TOTAL NUEVO ICFES,1.38,SUSPENSION,PRUEBA REINGRESO,BOGOTA D.C.
25107550-86a1-4cc3-9faf-f33a8a7d59f2,201219,False,False,True,True,1992,201110.0,33.0,18.0,0.0,3.0,33.0,0.0,3.0,M,1,2.86,2.5,582.0,PUNTAJE TOTAL NUEVO ICFES,1.38,SUSPENSION,NORMAL,BOGOTA D.C.
25107550-86a1-4cc3-9faf-f33a8a7d59f2,201220,False,False,False,False,1992,201110.0,33.0,18.0,,,33.0,0.0,,M,1,2.86,,582.0,PUNTAJE TOTAL NUEVO ICFES,1.38,,,BOGOTA D.C.
25107550-86a1-4cc3-9faf-f33a8a7d59f2,201310,False,False,False,False,1992,201110.0,33.0,18.0,,,33.0,0.0,,M,1,2.86,,582.0,PUNTAJE TOTAL NUEVO ICFES,1.38,,,BOGOTA D.C.
25107550-86a1-4cc3-9faf-f33a8a7d59f2,201320,False,True,False,False,1992,201110.0,33.0,18.0,,,33.0,0.0,,M,1,2.86,,582.0,PUNTAJE TOTAL NUEVO ICFES,1.38,,,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201120,False,False,True,True,1993,201120.0,12.0,18.0,18.0,27.0,27.0,0.0,12.0,M,2,1.75,1.75,419.0,PUNTAJE TOTAL NUEVO ICFES,1.5,NORMAL,PRIMIPARO,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201210,False,False,True,True,1993,201120.0,25.0,32.0,14.0,26.0,53.0,0.0,13.0,M,2,1.61,1.48,419.0,PUNTAJE TOTAL NUEVO ICFES,2.5,PRUEBA ACADEMICA,NORMAL,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201220,False,False,True,True,1993,201120.0,37.0,53.0,21.0,27.0,80.0,0.0,12.0,M,2,1.655,1.75,419.0,PUNTAJE TOTAL NUEVO ICFES,3.62,SUSPENSION,NORMAL,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201310,False,False,False,False,1993,201120.0,37.0,53.0,,,80.0,0.0,,M,2,1.655,,419.0,PUNTAJE TOTAL NUEVO ICFES,3.62,,,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201319,False,False,True,True,1993,201120.0,40.0,59.0,6.0,6.0,86.0,0.0,3.0,M,2,1.68,2.0,419.0,PUNTAJE TOTAL NUEVO ICFES,4.0,SUSPENSION,PRUEBA REINGRESO,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201320,False,False,True,True,1993,201120.0,51.0,81.0,22.0,22.0,108.0,0.0,11.0,M,2,1.775,2.115,419.0,PUNTAJE TOTAL NUEVO ICFES,5.38,NORMAL,PRUEBA REINGRESO,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201410,False,False,True,True,1993,201120.0,66.0,111.0,30.0,30.0,138.0,0.0,15.0,M,2,1.81,1.94,419.0,PUNTAJE TOTAL NUEVO ICFES,7.12,NORMAL,NORMAL,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201419,False,False,True,True,1993,201120.0,69.0,117.0,6.0,6.0,144.0,0.0,3.0,M,2,1.795,1.5,419.0,PUNTAJE TOTAL NUEVO ICFES,7.44,NORMAL,NORMAL,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201420,False,False,True,True,1993,201120.0,81.0,140.0,23.0,23.0,167.0,0.0,12.0,M,2,1.8,1.825,419.0,PUNTAJE TOTAL NUEVO ICFES,8.78,NORMAL,NORMAL,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201510,False,False,False,False,1993,201120.0,81.0,140.0,,,167.0,0.0,,M,2,1.8,,419.0,PUNTAJE TOTAL NUEVO ICFES,8.78,,,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201520,False,False,False,False,1993,201120.0,81.0,140.0,,,167.0,0.0,,M,2,1.8,,419.0,PUNTAJE TOTAL NUEVO ICFES,8.78,,,BOGOTA D.C.
e2d720db-3185-4b5d-9aa1-add9e2abdfac,201610,False,True,False,False,1993,201120.0,81.0,140.0,,,167.0,0.0,,M,2,1.8,,419.0,PUNTAJE TOTAL NUEVO ICFES,8.78,,,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201210,False,False,True,True,1994,,51.0,48.5,15.0,18.0,54.5,0.0,18.0,F,2,3.5,3.25,,,3.25,NORMAL,NORMAL,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201219,False,False,True,True,1994,,54.0,51.5,3.0,3.0,57.5,0.0,3.0,F,2,3.52,4.0,,,3.42,NORMAL,NORMAL,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201220,False,False,True,True,1994,,73.0,68.0,16.5,19.5,77.0,0.0,19.0,F,2,3.4,3.05,,,4.33,NORMAL,NORMAL,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201310,False,False,True,True,1994,,91.0,86.0,18.0,18.0,95.0,0.0,18.0,F,2,3.45,3.66,,,5.33,NORMAL,NORMAL,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201320,False,False,True,True,1994,,109.0,98.0,12.0,18.0,113.0,0.0,18.0,F,2,3.45,3.42,,,6.0,NORMAL,NORMAL,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201410,False,False,True,True,1994,,127.0,116.0,18.0,18.0,131.0,0.0,18.0,F,2,3.47,3.65,,,7.0,NORMAL,NORMAL,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201420,False,False,False,True,1994,,145.0,134.0,18.0,18.5,149.5,0.0,18.0,F,2,3.5,3.71,,,8.0,NORMAL,NORMAL,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201510,False,False,False,True,1994,,154.0,143.0,9.0,9.0,158.5,0.0,9.0,F,2,3.53,3.89,,,8.54,NORMAL,NORMAL,BOGOTA D.C.
fb090399-3a36-4496-a9c6-84f3d89e7c0d,201520,False,True,False,False,1994,,154.0,143.0,,,158.5,0.0,,F,2,3.53,,,,8.54,,,BOGOTA D.C.
e8ee568b-aa04-42c0-aa52-0da31d61c574,201110,False,False,True,True,1993,201110.0,15.0,15.0,15.0,15.0,15.0,0.0,15.0,M,1,4.6,4.6,880.0,PUNTAJE TOTAL NUEVO ICFES,1.19,NORMAL,PRIMIPARO,BOGOTA D.C.
e8ee568b-aa04-42c0-aa52-0da31d61c574,201120,False,False,True,True,1993,201110.0,34.0,34.0,19.0,19.0,34.0,0.0,19.0,M,1,4.47,4.36,880.0,PUNTAJE TOTAL NUEVO ICFES,2.38,NORMAL,NORMAL,BOGOTA D.C.
e8ee568b-aa04-42c0-aa52-0da31d61c574,201210,False,False,True,True,1993,201110.0,53.0,53.0,19.0,19.0,53.0,0.0,19.0,M,1,4.53,4.65,880.0,PUNTAJE TOTAL NUEVO ICFES,3.5,NORMAL,NORMAL,BOGOTA D.C.
e8ee568b-aa04-42c0-aa52-0da31d61c574,201220,False,False,True,True,1993,201110.0,71.0,71.0,18.0,18.0,71.0,0.0,18.0,M,1,4.48,4.33,880.0,PUNTAJE TOTAL NUEVO ICFES,4.5,NORMAL,NORMAL,BOGOTA D.C.
e8ee568b-aa04-42c0-aa52-0da31d61c574,201310,False,False,True,True,1993,201110.0,89.0,89.0,18.0,18.0,89.0,0.0,18.0,M,1,4.4,4.08,880.0,PUNTAJE TOTAL NUEVO ICFES,5.5,NORMAL,NORMAL,BOGOTA D.C.
